index	plane	u	v	itype	x0	y0	irot	nvertices	vx_0	vy_0	vx_1	vy_1	vx_2	vy_2	vx_3	vy_3	vx_4	vy_4	vx_5	vy_5	vx_6	vy_6	icassette	trigRate	trigLinks	dataRate_ld	dataLinks_ld	dataRate_hd	dataLinks_hd	MB	wagon	isEngine	nROCs	power	mrot	phi	HDorLD	hash	hash_hdld	isSiPM	engine_trig_fibres	engine_data_fibres	engine_ctrl_fibres	dataPp0	trigPp0	dataPp0_type	trigPp0_type	dataPp1	trigPp1	dataPp1_type	trigPp1_type	dataPp2	DAQ
1887	20	2	5	FI	-83.813	730.632	2	6	-0.088	682.248	0.033	779.057	-83.798	827.457	-167.664	778.998	-167.648	682.225	-83.817	633.825	-0.088	682.248	2	0	0	1.032	2	1.021	2	103	0	TRUE	6	7.2	0	96.544	1	2002050	2002051	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1898	20	3	5	FI	83.818	730.638	2	6	167.696	682.257	167.593	779.08	83.762	827.48	0.033	779.057	-0.088	682.248	83.743	633.848	167.696	682.257	2	0	0	1.031	2	1.02	2	103	0	FALSE	6	7.2	0	83.456	1	2003050	2003051	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1878	20	1	6	FM	-335.28	875.817	5	6	-251.495	827.398	-251.461	924.257	-335.292	972.657	-419.071	924.148	-419.142	827.425	-335.311	779.025	-251.495	827.398	2	0	0	0.559	1	0.513	1	104	0	FALSE	3	3.6	0	110.948	0	2001060	2001060	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1879	20	1	7	FO	-419.1	1020.998	5	6	-335.292	972.657	-335.221	1069.38	-419.139	1117.83	-502.868	1069.407	-502.989	972.598	-419.071	924.148	-335.292	972.657	2	0	0	0.394	1	0.347	1	104	0	TRUE	3	3.6	0	112.317	0	2001070	2001070	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1880	20	1	8	FO	-502.919	1166.178	5	6	-419.139	1117.83	-419.068	1214.553	-502.899	1262.953	-586.715	1214.58	-586.699	1117.807	-502.868	1069.407	-419.139	1117.83	2	0	0	0.316	1	0.289	1	104	1	FALSE	3	3.6	0	113.328	0	2001080	2001080	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1881	20	1	9	FOe	-586.739	1311.358	5	6	-502.899	1262.953	-502.915	1359.726	-586.746	1408.126	-670.562	1359.753	-670.546	1262.98	-586.715	1214.58	-502.899	1262.953	2	0	0	0.272	1	0.258	1	104	1	FALSE	3	3.6	0	114.105	0	2001090	2001090	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1888	20	2	6	FM	-167.641	875.818	5	6	-83.798	827.457	-83.814	924.23	-167.645	972.63	-251.461	924.257	-251.495	827.398	-167.664	778.998	-83.798	827.457	2	0	0	0.584	1	0.541	1	105	0	FALSE	3	3.6	0	100.836	0	2002060	2002060	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1889	20	2	7	FO	-251.46	1020.998	5	6	-167.645	972.63	-167.661	1069.403	-251.492	1117.803	-335.221	1069.38	-335.292	972.657	-251.461	924.257	-167.645	972.63	2	0	0	0.435	1	0.382	1	105	0	TRUE	3	3.6	0	103.836	0	2002070	2002070	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1890	20	2	8	FO	-335.28	1166.178	5	6	-251.492	1117.803	-251.421	1214.526	-335.339	1262.976	-419.068	1214.553	-419.139	1117.83	-335.221	1069.38	-251.492	1117.803	2	0	0	0.335	1	0.303	1	105	1	FALSE	3	3.6	0	106.04	0	2002080	2002080	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1891	20	2	9	FO	-419.099	1311.358	5	6	-335.339	1262.976	-335.268	1359.699	-419.099	1408.099	-502.915	1359.726	-502.899	1262.953	-419.068	1214.553	-335.339	1262.976	2	0	0	0.283	1	0.266	1	105	1	FALSE	3	3.6	0	107.723	0	2002090	2002090	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1892	20	2	10	aOeB	-502.924	1456.53	2	4	-419.065	1504.959	-586.746	1408.126	-502.915	1359.726	-419.099	1408.099	-419.065	1504.959	0	0	0	0	2	0	0	0.163	1	0.163	1	105	1	FALSE	3	3.6	0	109.049	0	2002100	2002100	0	0	1	1	PP0(CE-)L20/C02_FO_1_1	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1899	20	3	6	FM	0.007	875.813	5	6	83.762	827.48	83.833	924.203	0.002	972.603	-83.814	924.23	-83.798	827.457	0.033	779.057	83.762	827.48	2	0	0	0.594	1	0.549	1	106	0	FALSE	3	3.6	0	90	0	2003060	2003060	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1900	20	3	7	FM	-83.821	1020.998	5	6	0.002	972.603	-0.014	1069.376	-83.845	1117.776	-167.661	1069.403	-167.645	972.63	-83.814	924.23	0.002	972.603	2	0	0	0.497	1	0.442	1	106	0	TRUE	3	3.6	0	94.693	0	2003070	2003070	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1901	20	3	8	FO	-167.64	1166.178	5	6	-83.845	1117.776	-83.861	1214.549	-167.692	1262.949	-251.421	1214.526	-251.492	1117.803	-167.661	1069.403	-83.845	1117.776	2	0	0	0.351	1	0.314	1	106	1	FALSE	3	3.6	0	98.18	0	2003080	2003080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1902	20	3	9	FO	-251.465	1311.35	5	6	-167.692	1262.949	-167.571	1359.759	-251.489	1408.209	-335.268	1359.699	-335.339	1262.976	-251.421	1214.526	-167.692	1262.949	2	0	0	0.294	1	0.273	1	106	1	FALSE	3	3.6	0	100.855	0	2003090	2003090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1903	20	3	10	bOeRL	-335.279	1456.539	2	5	-251.418	1504.932	-419.065	1504.959	-419.099	1408.099	-335.268	1359.699	-251.489	1408.209	-251.418	1504.932	0	0	2	0	0	0.231	1	0.231	1	106	1	FALSE	3	3.6	0	102.963	0	2003100	2003100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1910	20	4	6	FM	167.638	875.818	1	6	251.496	827.403	251.393	924.226	167.562	972.626	83.833	924.203	83.762	827.48	167.593	779.08	251.496	827.403	2	0	0	0.583	1	0.54	1	107	1	FALSE	3	3.6	0	79.164	0	2004060	2004060	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1922	20	5	7	FO	251.453	1020.99	1	6	335.296	972.549	335.243	1069.459	251.412	1117.859	167.633	1069.349	167.562	972.626	251.393	924.226	335.296	972.549	2	0	0	0.434	1	0.38	1	107	1	FALSE	3	3.6	0	76.164	0	2005070	2005070	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1934	20	6	8	FO	335.278	1166.179	1	6	419.146	1117.782	419.043	1214.604	335.212	1263.004	251.483	1214.582	251.412	1117.859	335.243	1069.459	419.146	1117.782	2	0	0	0.338	1	0.304	1	107	0	TRUE	3	3.6	0	73.96	0	2006080	2006080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1946	20	7	9	FO	419.098	1311.36	1	6	502.946	1262.927	502.843	1359.75	419.012	1408.15	335.283	1359.727	335.212	1263.004	419.043	1214.604	502.946	1262.927	2	0	0	0.282	1	0.265	1	107	0	FALSE	3	3.6	0	72.277	0	2007090	2007090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1958	20	8	10	aOeT	502.918	1456.54	1	4	586.796	1408.16	419.133	1504.96	419.012	1408.15	502.843	1359.75	586.796	1408.16	0	0	0	0	2	0	0	0.163	1	0.163	1	107	0	FALSE	3	3.6	0	70.951	0	2008100	2008100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1921	20	5	6	FM	335.278	875.818	1	6	419.143	827.376	419.04	924.199	335.296	972.549	251.393	924.226	251.496	827.403	335.24	779.053	419.143	827.376	2	0	0	0.56	1	0.513	1	108	1	FALSE	3	3.6	0	69.052	0	2005060	2005060	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1933	20	6	7	FO	419.098	1020.999	1	6	502.993	972.609	502.89	1069.432	419.146	1117.782	335.243	1069.459	335.296	972.549	419.04	924.199	502.993	972.609	2	0	0	0.392	1	0.346	1	108	1	FALSE	3	3.6	0	67.683	0	2006070	2006070	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1945	20	7	8	FO	502.918	1166.179	1	6	586.793	1117.754	586.69	1214.577	502.946	1262.927	419.043	1214.604	419.146	1117.782	502.89	1069.432	586.793	1117.754	2	0	0	0.316	1	0.288	1	108	0	TRUE	3	3.6	0	66.672	0	2007080	2007080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1957	20	8	9	FOe	586.738	1311.36	1	6	670.593	1262.9	670.54	1359.81	586.796	1408.16	502.843	1359.75	502.946	1262.927	586.69	1214.577	670.593	1262.9	2	0	0	0.273	1	0.259	1	108	0	FALSE	3	3.6	0	65.895	0	2008090	2008090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1920	20	5	5	FM	419.098	730.638	1	6	502.903	682.253	502.887	779.026	419.143	827.376	335.24	779.053	335.343	682.23	419.087	633.88	502.903	682.253	2	0	0	0.626	1	0.572	1	109	1	FALSE	3	3.6	0	60.161	0	2005050	2005050	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1932	20	6	6	FM	502.913	875.81	1	6	586.703	827.399	586.737	924.259	502.993	972.609	419.04	924.199	419.143	827.376	502.887	779.026	586.703	827.399	2	0	0	0.508	1	0.455	1	109	1	FALSE	3	3.6	0	60.134	0	2006060	2006060	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1944	20	7	7	FO	586.738	1020.999	1	6	670.553	972.632	670.537	1069.404	586.793	1117.754	502.89	1069.432	502.993	972.609	586.737	924.259	670.553	972.632	2	0	0	0.35	1	0.313	1	109	0	TRUE	3	3.6	0	60.115	0	2007070	2007070	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1956	20	8	8	FO	670.558	1166.18	1	6	754.353	1117.777	754.337	1214.55	670.593	1262.9	586.69	1214.577	586.793	1117.754	670.537	1069.404	754.353	1117.777	2	0	0	0.292	1	0.271	1	109	0	FALSE	3	3.6	0	60.101	0	2008080	2008080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1968	20	9	9	aOeT	754.378	1311.36	1	4	838.203	1263.01	670.54	1359.81	670.593	1262.9	754.337	1214.55	838.203	1263.01	0	0	0	0	2	0	0	0.165	1	0.165	1	109	0	FALSE	3	3.6	0	60.09	0	2009090	2009090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1911	20	4	7	FM	83.827	1020.993	1	6	167.562	972.626	167.633	1069.349	83.802	1117.749	-0.014	1069.376	0.002	972.603	83.833	924.203	167.562	972.626	2	0	0	0.497	1	0.442	1	110	1	FALSE	3	3.6	0	85.306	0	2004070	2004070	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1923	20	5	8	FO	167.647	1166.174	1	6	251.412	1117.859	251.483	1214.582	167.652	1262.982	83.836	1214.609	83.802	1117.749	167.633	1069.349	251.412	1117.859	2	0	0	0.349	1	0.313	1	110	1	FALSE	3	3.6	0	81.819	0	2005080	2005080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1935	20	6	9	FO	251.467	1311.354	1	6	335.212	1263.004	335.283	1359.727	251.452	1408.127	167.636	1359.754	167.652	1262.982	251.483	1214.582	335.212	1263.004	2	0	0	0.294	1	0.274	1	110	0	TRUE	3	3.6	0	79.145	0	2006090	2006090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1947	20	7	10	bOeLR	335.287	1456.535	2	5	419.133	1504.96	251.436	1504.9	251.452	1408.127	335.283	1359.727	419.012	1408.15	419.133	1504.96	0	0	2	0	0	0.232	1	0.232	1	110	0	FALSE	3	3.6	0	77.037	0	2007100	2007100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1912	20	4	8	FO	-0.006	1166.17	5	6	83.802	1117.749	83.836	1214.609	0.005	1263.009	-83.861	1214.549	-83.845	1117.776	-0.014	1069.376	83.802	1117.749	2	0	0	0.358	1	0.319	1	111	0	TRUE	3	3.6	0	90	0	2004080	2004080	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1913	20	4	9	FO	-83.82	1311.359	5	6	0.005	1263.009	-0.011	1359.782	-83.842	1408.182	-167.571	1359.759	-167.692	1262.949	-83.861	1214.549	0.005	1263.009	2	0	0	0.302	1	0.278	1	111	1	FALSE	3	3.6	0	93.657	0	2004090	2004090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1914	20	4	10	FOe	-167.64	1456.539	5	6	-83.842	1408.182	-83.771	1504.904	-167.689	1553.354	-251.418	1504.932	-251.489	1408.209	-167.571	1359.759	-83.842	1408.182	2	0	0	0.269	1	0.256	1	111	1	FALSE	3	3.6	0	96.566	0	2004100	2004100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1924	20	5	9	FO	83.819	1311.359	1	6	167.652	1262.982	167.636	1359.754	83.805	1408.154	-0.011	1359.782	0.005	1263.009	83.836	1214.609	167.652	1262.982	2	0	0	0.302	1	0.279	1	111	0	FALSE	3	3.6	0	86.343	0	2005090	2005090	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1925	20	5	10	bOeLR	0	1456.539	2	5	83.789	1504.927	-83.771	1504.904	-83.842	1408.182	-0.011	1359.782	83.805	1408.154	83.789	1504.927	0	0	2	0	0	0.236	1	0.236	1	111	1	FALSE	3	3.6	0	90	0	2005100	2005100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1936	20	6	10	FOe	167.639	1456.54	1	6	251.452	1408.127	251.436	1504.9	167.605	1553.3	83.789	1504.927	83.805	1408.154	167.636	1359.754	251.452	1408.127	2	0	0	0.268	1	0.255	1	111	0	FALSE	3	3.6	0	83.434	0	2006100	2006100	0	0	1	1	PP0(CE-)L20/C02_FO_1_2	None	A	None	PP1(CE-)11_FO_1_19	None	Ap	None	PPFO(CE-)X5_22	DAQ_2_7
1984	21	2	0	gIe	339.38	2.37	3	6	339.4	99.2	320.4	88.2	320.4	-83.5	339.4	-94.4	423.2	-46	423.2	50.8	339.4	99.2	1	3.516	4	2.246	3	2.246	3	0	0	FALSE	6	7.2	0	0.4	1	2102000	2102001	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
1995	21	3	0	FI	507.02	2.37	3	6	507	-94.4	590.8	-46	590.8	50.7	507	99.2	423.2	50.7	423.2	-46	507	-94.4	1	2.117	3	1.546	2	1.576	2	0	0	FALSE	6	7.2	0	0.268	1	2103000	2103001	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2006	21	4	0	FI	674.66	2.37	3	6	674.7	-94.4	758.5	-46	758.5	50.7	674.7	99.2	590.8	50.7	590.8	-46	674.7	-94.4	1	1.499	2	1.096	2	1.09	2	0	0	TRUE	6	7.2	0	0.201	1	2104000	2104001	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
1985	21	2	1	dIeL	255.56	147.55	3	5	255.6	244.3	236.6	233.4	320.4	88.2	339.4	99.2	339.4	195.9	255.6	244.3	0	0	1	2.6	3	1.384	2	1.384	2	1	0	FALSE	3	3.6	0	30	1	2102010	2102011	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
1996	21	3	1	FI	423.2	147.55	3	6	423.2	50.7	507	99.2	507	195.9	423.2	244.4	339.4	195.9	339.4	99.2	423.2	50.7	1	2.631	3	1.868	2	1.964	2	1	0	FALSE	6	7.2	0	19.221	1	2103010	2103011	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2007	21	4	1	FI	590.84	147.55	3	6	590.8	50.7	674.7	99.2	674.7	195.9	590.8	244.4	507	195.9	507	99.2	590.8	50.7	1	1.7	2	1.226	2	1.242	2	1	0	FALSE	6	7.2	0	14.022	1	2104010	2104011	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2018	21	5	1	FI	758.48	147.55	3	6	758.5	50.7	842.3	99.2	842.3	195.9	758.5	244.4	674.7	195.9	674.7	99.2	758.5	50.7	1	1.252	2	0.986	2	0.98	1	1	0	TRUE	6	7.2	0	11.008	1	2105010	2105011	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
1997	21	3	2	FI	339.38	292.73	4	6	339.4	195.9	423.2	244.4	423.2	341.2	339.4	389.5	255.6	341.2	255.6	244.4	339.4	195.9	1	2.661	3	1.865	2	1.96	2	2	0	FALSE	6	7.2	0	40.779	1	2103020	2103021	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2009	21	4	3	FI	423.2	437.9	4	6	423.2	341.2	507	389.5	507	486.3	423.2	534.7	339.4	486.3	339.4	389.5	423.2	341.2	1	1.633	2	1.223	2	1.239	2	2	0	FALSE	6	7.2	0	45.978	1	2104030	2104031	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2021	21	5	4	FI	507.02	583.09	4	6	507	486.3	590.8	534.7	590.8	631.5	507	679.9	423.2	631.5	423.2	534.7	507	486.3	1	1.247	2	0.987	2	0.98	1	2	0	TRUE	6	7.2	0	48.992	1	2105040	2105041	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2008	21	4	2	FI	507.02	292.73	3	6	507	195.9	590.8	244.4	590.8	341.2	507	389.5	423.2	341.2	423.2	244.4	507	195.9	1	1.781	2	1.292	2	1.311	2	3	0	FALSE	6	7.2	0	30	1	2104020	2104021	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2019	21	5	2	FI	674.66	292.73	3	6	674.7	195.9	758.5	244.4	758.5	341.2	674.7	389.5	590.8	341.2	590.8	244.4	674.7	195.9	1	1.344	2	1.028	2	1.018	2	3	0	TRUE	6	7.2	0	23.456	1	2105020	2105021	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2020	21	5	3	FI	590.84	437.9	3	6	590.8	341.2	674.7	389.5	674.7	486.3	590.8	534.7	507	486.3	507	389.5	590.8	341.2	1	1.349	2	1.029	2	1.018	2	3	0	FALSE	6	7.2	0	36.544	1	2105030	2105031	0	1	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2033	21	6	5	FM	590.84	728.27	4	6	590.8	631.5	674.7	679.9	674.7	776.7	590.8	825	507	776.7	507	679.9	590.8	631.5	1	1.042	2	0.558	1	0.512	1	4	1	FALSE	3	3.6	0	50.948	0	2106050	2106050	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2045	21	7	6	FO	674.66	873.45	4	6	674.7	776.7	758.5	825	758.5	921.9	674.7	970.2	590.8	921.9	590.8	825	674.7	776.7	1	0.933	2	0.39	1	0.353	1	4	1	FALSE	3	3.6	0	52.317	0	2107060	2107060	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2057	21	8	7	FO	758.48	1018.63	4	6	758.5	921.9	842.3	970.2	842.3	1067	758.5	1115.4	674.7	1067	674.7	970.2	758.5	921.9	1	0.848	2	0.313	1	0.291	1	4	0	TRUE	3	3.6	0	53.328	0	2108070	2108070	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2069	21	9	8	FOe	842.3	1163.81	4	6	842.3	1067	926.1	1115.4	926.1	1212.2	842.3	1260.6	758.5	1212.2	758.5	1115.4	842.3	1067	1	0.759	2	0.302	1	0.302	1	4	0	FALSE	3	3.6	0	54.105	0	2109080	2109080	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2032	21	6	4	FM	674.66	583.09	4	6	674.7	486.3	758.5	534.7	758.5	631.5	674.7	679.9	590.8	631.5	590.8	534.7	674.7	486.3	1	1.075	2	0.583	1	0.536	1	5	1	FALSE	3	3.6	0	40.836	0	2106040	2106040	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
2044	21	7	5	FO	758.48	728.27	4	6	758.5	631.5	842.3	679.9	842.3	776.7	758.5	825	674.7	776.7	674.7	679.9	758.5	631.5	1	0.992	2	0.429	1	0.387	1	5	1	FALSE	3	3.6	0	43.836	0	2107050	2107050	0	2	1	1	PP0(CE-)L21/C01_FO_1_1	PP0(CE-)L21/C01_FO_1_3	A	A	PP1(CE-)5_FO_1_20	PP1(CE-)5_FO_1_33	Ap	Ap	PPFO(CE-)X5_10	DAQ_1_7
